time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2019-03-28 16:57:57.082 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,28422432,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 16:58:57.094 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,28776840,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:14:38.744 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,29117704,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:15:38.747 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,29117704,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:16:38.760 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,29458528,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:17:38.764 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,29458528,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:18:38.770 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,29812992,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:19:38.778 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,30153800,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:20:38.781 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,30153800,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:21:38.789 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,30153800,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:22:38.793 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,30494656,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:23:38.799 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,30849064,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:24:38.806 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,31189872,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:25:38.812 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,31189872,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:26:27.059 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,31189872,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:27:27.064 UTC, ,125,3160677,824,14712,112, ,4, ,1, , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,31997536,2, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:28:27.067 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,32338352,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:29:27.074 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,32692784,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:30:27.084 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,33033592,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:31:27.090 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,33033592,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:32:27.096 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,33033592,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:33:27.100 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,33374464,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:34:27.111 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,33728896,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:35:27.118 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,34069712,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:36:27.125 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,34069712,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:37:27.128 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,34069712,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:38:27.132 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,34418704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:39:27.138 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,34418704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:40:27.140 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,34773136,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:41:27.141 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,35113960,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:42:27.144 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,35113960,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:43:27.149 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,35113960,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:44:27.156 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,35454784,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:45:27.161 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,35454784,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:46:27.164 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,36150288,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:47:27.166 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,36150288,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:48:27.171 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,36150288,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:49:27.178 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,36491072,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:50:27.182 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,36491072,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:51:27.186 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,36491072,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:52:27.192 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,37186344,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 17:53:27.201 UTC, ,125,3160677,824,14712,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,947,1, ,370, , , , , , ,47, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1553790326827,3145728, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,37186344,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
